4116;1A Pro League;Belgium;KAA Gent;England
4117;LALIGA HYPERMOTION;Spain;Levante UD;Spain
4118;EFL Championship;England;Millwall;England
4119;EFL League One;England;Birmingham City;England
4120;Liga Azerbaijan;Azerbaijan;Qarabag FK;Croatia
4121;EFL Championship;England;Luton Town;England
4122;EFL Championship;England;Sheffield Utd;England
4123;Arkema PL;France;Stade de Reims;Belgium
4124;LALIGA HYPERMOTION;Spain;Racing de Ferrol;Uruguay
4125;EFL Championship;England;Swansea City;Wales
4126;Serie BKT;Italy;Modena;Italy
4127;MLS;United States;Inter Miami CF;United States
4128;MLS;United States;Inter Miami CF;Ecuador
4129;Libertadores;Peru;Alianza Lima;Peru
4130;Serie BKT;Italy;Frosinone;Italy
4131;LALIGA HYPERMOTION;Spain;Burgos CF;Spain
4132;Libertadores;Peru;IDV;Argentina
4133;LALIGA HYPERMOTION;Spain;Cádiz CF;Spain
4134;LALIGA EA SPORTS;Spain;RCD Espanyol;Spain
4135;EFL Championship;England;Blackburn Rovers;England
4136;Liga Portugal;Portugal;Rio Ave FC;Portugal
4137;Sudamericana;Peru;UCV;Peru
4138;Primera División;Spain;Vélez Sarsfield;Argentina
4139;Serie BKT;Italy;Cremonese;Italy
4140;Primera División;Spain;Gimnasia;Argentina
4141;Bundesliga 2;Germany;1. FC Nürnberg;Germany
4142;Serie BKT;Italy;Palermo;Italy
4143;Primera División;Spain;Ind. Rivadavia;Argentina
4144;LALIGA HYPERMOTION;Spain;SD Eibar;Brazil
4145;EFL Championship;England;Sheffield Wed;England
4146;Ceska Liga Žen;Czech Republic;Slavia Praha;Czech Republic
4147;MLS;United States;Columbus Crew;France
4148;Sudamericana;Peru;Indep. Medellín;Colombia
4149;LALIGA EA SPORTS;Spain;Rayo Vallecano;Spain
4150;Sudamericana;Peru;Belgrano;Argentina
4151;CSSL;Egypt;GC Zürich;Canada
4152;ROSHN Saudi League;Saudi Arabia;Al Fayha;Bosnia and Herzegovina
4153;CSL;China PR;Shanghai Port FC;Brazil
4154;MLS;United States;Houston Dynamo;United States
4155;Scottish Prem;Scotland;Aberdeen;England
4156;Ligue 2 BKT;France;FC Metz;France
4157;ROSHN Saudi League;Saudi Arabia;Al Kholood;Spain
4158;EFL Championship;England;Cardiff City;Nigeria
4159;Primera División;Spain;Gimnasia;Paraguay
4160;CSL;China PR;Tianjin JMT FC;Italy
4161;Libertadores;Peru;Universitario;Peru
4162;Liga Portugal;Portugal;Estrela Amadora;Brazil
4163;Scottish Prem;Scotland;Rangers;Colombia
4164;Libertadores;Peru;Universitario;Peru
4165;Liga Portugal;Portugal;Estoril Praia;Portugal
4166;Liga Portugal;Portugal;AVS Futebol SAD;Portugal
4167;Serie BKT;Italy;Modena;Italy
4168;Arkema PL;France;Montpellier;France
4169;EFL Championship;England;Hull City;England
4170;MLS;United States;Real Salt Lake;England
4171;Sudamericana;Peru;Deportes Tolima;Colombia
4172;Bundesliga 2;Germany;Hertha BSC;France
4173;Trendyol Süper Lig;Turkey;Hatayspor;Portugal
4174;PKO BP Ekstraklasa;Poland;Zaglebie Lubin;Poland
4175;Eliteserien;Norway;Molde FK;Norway
4176;Allsvenskan;Sweden;Malmö FF;Sweden
4177;Ceská Liga;Czech Republic;Sparta Praha;Czech Republic
4178;Ligue 2 BKT;France;Red Star FC;France
4179;Bundesliga 2;Germany;Hertha BSC;Hungary
4180;Bundesliga;Germany;VfL Bochum 1848;Germany
4181;LALIGA HYPERMOTION;Spain;Levante UD;Spain
4182;Primera División;Spain;Huracán;Argentina
4183;LALIGA EA SPORTS;Spain;R. Valladolid CF;Brazil
4184;Liga Portugal;Portugal;Moreirense FC;Brazil
4185;LALIGA HYPERMOTION;Spain;R. Oviedo;Spain
4186;Serie A Enilive;Italy;Latium;Nigeria
4187;EFL Championship;England;QPR;England
4188;Primera División;Spain;Banfield;Argentina
4189;Serie A Enilive;Italy;Lombardia FC;Italy
4190;Serie A Enilive;Italy;Monza;Italy
4191;LALIGA EA SPORTS;Spain;CD Leganés;Spain
4192;Serie BKT;Italy;Brescia;Italy
4193;EFL Championship;England;West Brom;United States
4194;Trendyol Süper Lig;Turkey;Gaziantep;Greece
4195;3F Superliga;Denmark;FC Midtjylland;Guinea-Bissau
4196;EFL League One;England;Wrexham;England
4197;LALIGA EA SPORTS;Spain;RC Celta;Spain
4198;Ligue 1 McDonald's;France;Toulouse FC;Spain
4199;K League 1;Korea Republic;GwangJu FC;Korea Republic
4200;CSL;China PR;Henan FC;Brazil
4201;Libertadores;Peru;Nacional;Brazil
4202;EFL Championship;England;Hull City;England
4203;Eredivisie;Netherlands;PSV;Morocco
4204;Bundesliga 2;Germany;Hertha BSC;Tunisia
4205;Serie A Enilive;Italy;Monza;Bosnia and Herzegovina
4206;Trendyol Süper Lig;Turkey;Alanyaspor;Turkey
4207;1A Pro League;Belgium;R. Union St.-G.;Germany
4208;EFL Championship;England;Middlesbrough;England
4209;Premier League;England;Southampton;England
4210;Eredivisie;Netherlands;Go Ahead Eagles;Sweden
4211;Bundesliga;Germany;FC St. Pauli;Germany
4212;Trendyol Süper Lig;Turkey;Fenerbahçe;Turkey
4213;Serie A Enilive;Italy;Udinese;Nigeria
4214;United Emirates League;United Arab Emirates;Al Ain FC;United Arab Emirates
4215;Allsvenskan;Sweden;Djurgårdens IF;Sweden
4216;Serie A Enilive;Italy;Genoa;Ghana
4217;Serie A Enilive;Italy;Bologna;Morocco
4218;Arkema PL;France;Havre AC;Morocco
4219;Ligue 1 McDonald's;France;Angers SCO;Algeria
4220;Eliteserien;Norway;FK Bodø/Glimt;Norway
4221;LALIGA HYPERMOTION;Spain;Levante UD;Spain
4222;Sudamericana;Peru;Racing Club;Argentina
4223;EFL Championship;England;Middlesbrough;Denmark
4224;Serie A Enilive;Italy;Como;Germany
4225;MLS;United States;Orlando City;Argentina
4226;Trendyol Süper Lig;Turkey;Konyaspor;Turkey
4227;Trendyol Süper Lig;Turkey;Eyüpspor;Turkey
4228;Bundesliga;Germany;Holstein Kiel;Germany
4229;Libertadores;Peru;Libertad;Paraguay
4230;Libertadores;Peru;LDU Quito;Ecuador
4231;PKO BP Ekstraklasa;Poland;Jagiellonia;Portugal
4232;Serie A Enilive;Italy;Como;Gambia
4233;MLS;United States;LA Galaxy;Uruguay
4234;Sudamericana;Peru;U. Católica;Panama
4235;Libertadores;Peru;Colo-Colo;Uruguay
4236;Libertadores;Peru;Caracas FC;Venezuela
4237;LALIGA HYPERMOTION;Spain;CD Mirandés;Spain
4238;CSL;China PR;Shanghai Shenhua;China PR
4239;LALIGA HYPERMOTION;Spain;Real Zaragoza;Spain
4240;Primera División;Spain;Vélez Sarsfield;Argentina
4241;MLS;United States;Houston Dynamo;Paraguay
4242;3F Superliga;Denmark;FC Midtjylland;Brazil
4243;Primera División;Spain;Huracán;Argentina
4244;Ukrayina Liha;Ukraine;Shakhtar Donetsk;Ukraine
4245;Eliteserien;Norway;SK Brann;Norway
4246;EFL Championship;England;Cardiff City;England
4247;Ligue 2 BKT;France;Amiens SC;Mali
4248;Ligue 1 McDonald's;France;AS Saint-Étienne;France
4249;Premier League;England;Wolves;Portugal
4250;EFL Championship;England;Middlesbrough;Finland
4251;1A Pro League;Belgium;Standard Liège;United States
4252;Ukrayina Liha;Ukraine;Shakhtar Donetsk;Croatia
4253;EFL Championship;England;QPR;Switzerland
4254;Serie A Enilive;Italy;Lecce;Germany
4255;EFL Championship;England;Swansea City;Scotland
4256;Sudamericana;Peru;Cerro Largo;Uruguay
4257;Sudamericana;Peru;Nacional Potosí;Bolivia
4258;LALIGA HYPERMOTION;Spain;CD Tenerife;Spain
4259;Sudamericana;Peru;Argentinos Jrs.;Argentina
4260;Primera División;Spain;Unión;Argentina
4261;Bundesliga;Germany;VfL Bochum 1848;Costa Rica
4262;LALIGA HYPERMOTION;Spain;CD Eldense;Spain
4263;Libertadores;Peru;Peñarol;Uruguay
4264;LALIGA EA SPORTS;Spain;CD Leganés;Spain
4265;Ceská Liga;Czech Republic;Sparta Praha;Spain
4266;Bundesliga 2;Germany;Düsseldorf;France
4267;Ligue 1 McDonald's;France;Toulouse FC;Australia
4268;1A Pro League;Belgium;KAA Gent;Belgium
4269;CSSL;Egypt;FC St. Gallen;France
4270;Libertadores;Peru;Rosario Central;Argentina
4271;Libertadores;Peru;Colo-Colo;Argentina
4272;MLS;United States;Chicago Fire FC;Paraguay
4273;EFL Championship;England;Swansea City;England
4274;Libertadores;Peru;Millonarios;Colombia
4275;Libertadores;Peru;Talleres;Argentina
4276;Bundesliga 2;Germany;SV Darmstadt 98;Albania
4277;Sudamericana;Peru;Argentinos Jrs.;Argentina
4278;MLS;United States;Nashville SC;Panama
4279;Libertadores;Peru;San Lorenzo;Argentina
4280;Ligue 1 McDonald's;France;Stade Rennais FC;Colombia
4281;Liga Portugal;Portugal;Gil Vicente;Portugal
4282;Hellas Liga;Greece;Panathinaikos;Greece
4283;Primera División;Spain;Independiente;Argentina
4284;ROSHN Saudi League;Saudi Arabia;Al Raed;Cameroon
4285;LALIGA EA SPORTS;Spain;RCD Mallorca;Slovakia
4286;CSSL;Egypt;FC Lugano;Switzerland
4287;LALIGA HYPERMOTION;Spain;CD Tenerife;Spain
4288;EFL Championship;England;Blackburn Rovers;Senegal
4289;CSSL;Egypt;Servette FC;Switzerland
4290;Eliteserien;Norway;Molde FK;Norway
4291;Trendyol Süper Lig;Turkey;Adana Demirspor;Turkey
4292;Eliteserien;Norway;FK Bodø/Glimt;Norway
4293;Allsvenskan;Sweden;BK Häcken;Sweden
4294;Sudamericana;Peru;Defensa;Argentina
4295;LALIGA HYPERMOTION;Spain;SD Eibar;Spain
4296;Serie A Enilive;Italy;Venezia;Denmark
4297;Bundesliga 2;Germany;Hamburger SV;Bosnia and Herzegovina
4298;Eliteserien;Norway;FK Bodø/Glimt;Russia
4299;1A Pro League;Belgium;KV Mechelen;Belgium
4300;K League 1;Korea Republic;Jeonbuk Hyundai;Korea Republic
4301;3F Superliga;Denmark;AGF;Denmark
4302;Serie A Enilive;Italy;Venezia;Suriname
4303;EFL Championship;England;Plymouth Argyle;Scotland
4304;EFL Championship;England;Luton Town;Japan
4305;LALIGA HYPERMOTION;Spain;R. Oviedo;France
4306;Primera División;Spain;Sarmiento;Argentina
4307;Eliteserien;Norway;Molde FK;Norway
4308;EFL Championship;England;Blackburn Rovers;Wales
4309;Allsvenskan;Sweden;IF Elfsborg;Sweden
4310;Serie A Enilive;Italy;Empoli;Scotland
4311;Eliteserien;Norway;Rosenborg BK;Norway
4312;Liga Portugal;Portugal;Farense;Brazil
4313;Libertadores;Peru;Nacional;Colombia
4314;Sudamericana;Peru;Argentinos Jrs.;Argentina
4315;EFL Championship;England;Norwich;Cuba
4316;Libertadores;Peru;Peñarol;Uruguay
4317;1A Pro League;Belgium;KAA Gent;Denmark
4318;Eredivisie;Netherlands;N.E.C. Nijmegen;Holland
4319;Bundesliga 2;Germany;Düsseldorf;Germany
4320;EFL Championship;England;Preston;United States
4321;Trendyol Süper Lig;Turkey;Samsunspor;Denmark
4322;Bundesliga;Germany;Heidenheim;Austria
4323;Libertadores;Peru;IDV;Argentina
4324;SUPERLIGA;Serbia;FC Rapid 1923;Slovakia
4325;Sudamericana;Peru;Uni. Católica;Chile
4326;EFL Championship;England;Preston;Wales
4327;Bundesliga 2;Germany;1. FC Köln;Bosnia and Herzegovina
4328;EFL Championship;England;Millwall;England
4329;EFL Championship;England;Blackburn Rovers;Scotland
4330;LALIGA EA SPORTS;Spain;CA Osasuna;Spain
4331;Ligue 1 McDonald's;France;AS Monaco;France
4332;Primera División;Spain;Banfield;Argentina
4333;LALIGA HYPERMOTION;Spain;Granada CF;Spain
4334;MLS;United States;Orlando City;Sweden
4335;Ö. Bundesliga;Germany;Wolfsberger AC;Austria
4336;MLS;United States;Philadelphia;Haiti
4337;K League 1;Korea Republic;Pohang Steelers;Korea Republic
4338;LALIGA HYPERMOTION;Spain;Granada CF;Brazil
4339;Bundesliga 2;Germany;Düsseldorf;Iceland
4340;Bundesliga;Germany;TSG Hoffenheim;Germany
4341;MLS;United States;Toronto FC;United States
4342;Bundesliga 2;Germany;Karlsruher SC;Germany
4343;LALIGA HYPERMOTION;Spain;R. Racing Club;C?te d'Ivoire
4344;LALIGA HYPERMOTION;Spain;RC Deportivo;Spain
4345;LALIGA EA SPORTS;Spain;R. Valladolid CF;Croatia
4346;Serie A Enilive;Italy;Lecce;France
4347;Ukrayina Liha;Ukraine;Dynamo Kyiv;Ukraine
4348;A-League;Australia;Central Coast;Vanuatu
4349;Ligue 2 BKT;France;Pau FC;Senegal
4350;CSSL;Egypt;FC Zürich;Switzerland
4351;Bundesliga 2;Germany;FC Schalke 04;Poland
4352;1A Pro League;Belgium;KV Kortrijk;Japan
4353;CSL;China PR;Qingdao Hainiu;Zambia
4354;Serie A Enilive;Italy;Udinese;Sweden
4355;Serie BKT;Italy;Sampdoria;Switzerland
4356;Serie BKT;Italy;Cittadella;Albania
4357;Bundesliga;Germany;Heidenheim;Denmark
4358;EFL Championship;England;Preston;Republic of Ireland
4359;CSSL;Egypt;BSC Young Boys;Switzerland
4360;K League 1;Korea Republic;Daejeon;Korea Republic
4361;Scottish Prem;Scotland;Hearts;Scotland
4362;EFL Championship;England;Coventry City;England
4363;Bundesliga 2;Germany;SV Darmstadt 98;Germany
4364;Hellas Liga;Greece;Panathinaikos;Hungary
4365;EFL Championship;England;Bristol City;Republic of Ireland
4366;Serie A Enilive;Italy;Bergamo Calcio;Ukraine
4367;Eredivisie;Netherlands;Go Ahead Eagles;Holland
4368;Ceská Liga;Czech Republic;Sparta Praha;Kosovo
4369;Serie A Enilive;Italy;Udinese;Denmark
4370;MLS;United States;FC Cincinnati;Japan
4371;Trendyol Süper Lig;Turkey;Bodrum FK;Angola
4372;Serie BKT;Italy;Südtirol;Slovenia
4373;CSSL;Egypt;Servette FC;Switzerland
4374;EFL League One;England;Birmingham City;England
4375;Liga Portugal;Portugal;Casa Pia AC;Spain
4376;Allsvenskan;Sweden;IF Elfsborg;Sweden
4377;Serie BKT;Italy;Bari;Italy
4378;EFL Championship;England;Coventry City;Jamaica
4379;EFL Championship;England;Burnley;England
4380;3F Superliga;Denmark;Brøndby IF;Denmark
4381;LALIGA HYPERMOTION;Spain;Albacete BP;Spain
4382;Ligue 1 McDonald's;France;Stade Brestois 29;France
4383;Ligue 2 BKT;France;Amiens SC;France
4384;K League 1;Korea Republic;Ulsan Hyundai;Korea Republic
4385;K League 1;Korea Republic;Daejeon;Korea Republic
4386;LALIGA HYPERMOTION;Spain;R. Oviedo;Spain
4387;Ligue 1 McDonald's;France;AJ Auxerre;France
4388;Sudamericana;Peru;Indep. Medellín;Colombia
4389;Primera División;Spain;Godoy Cruz;Argentina
4390;Libertadores;Peru;Cobresal;Argentina
4391;K League 1;Korea Republic;Jeju United;Korea Republic
4392;Sudamericana;Peru;Indep. Medellín;Uruguay
4393;PKO BP Ekstraklasa;Poland;Legia Warszawa;Brazil
4394;Allsvenskan;Sweden;BK Häcken;Sweden
4395;Liga Azerbaijan;Azerbaijan;Qarabag FK;Cape Verde Islands
4396;Sudamericana;Peru;Sport Huancayo;Peru
4397;Magyar Liga;Hungary;Ferencvárosi TC;Bosnia and Herzegovina
4398;Sudamericana;Peru;Indep. Medellín;Colombia
4399;MLS;United States;Toronto FC;Republic of Ireland
4400;MLS;United States;LAFC;United States
4401;Sudamericana;Peru;Belgrano;Argentina
4402;Serie A Enilive;Italy;Monza;Portugal
4403;Sudamericana;Peru;Defensa;Argentina
4404;Primera División;Spain;Sarmiento;Argentina
4405;LALIGA EA SPORTS;Spain;Real Sociedad;Spain
4406;EFL Championship;England;Sheffield Wed;Jamaica
4407;Libertadores;Peru;Nacional;Uruguay
4408;LALIGA EA SPORTS;Spain;RCD Espanyol;Spain
4409;Premier League;England;Southampton;England
4410;LALIGA EA SPORTS;Spain;R. Valladolid CF;Portugal
4411;A-League;Australia;Melb. Victory;France
4412;Ligue 2 BKT;France;Clermont Foot 63;France
4413;ROSHN Saudi League;Saudi Arabia;Damac FC;Holland
4414;Eredivisie;Netherlands;AZ;Japan
4415;Bundesliga;Germany;SC Freiburg;France
4416;CSL;China PR;Shanghai Shenhua;Switzerland
4417;CSSL;Egypt;BSC Young Boys;Switzerland
4418;Ligue 2 BKT;France;SM Caen;Algeria
4419;MLS;United States;Real Salt Lake;Poland
4420;Sudamericana;Peru;Belgrano;Chile
4421;Liga Portugal;Portugal;Estoril Praia;Venezuela
4422;Sudamericana;Peru;Boca Juniors;Argentina
4423;LALIGA HYPERMOTION;Spain;R. Racing Club;Spain
4424;Libertadores;Peru;Huachipato;Paraguay
4425;Libertadores;Peru;Talleres;Argentina
4426;Barclays WSL;England;Everton;Argentina
4427;LALIGA EA SPORTS;Spain;CA Osasuna;Spain
4428;Primera División;Spain;Newell's;Argentina
4429;MLS;United States;D.C. United;Portugal
4430;Serie BKT;Italy;Südtirol;Italy
4431;EFL Championship;England;Coventry City;England
4432;Primera División;Spain;Barracas Central;Argentina
4433;LALIGA HYPERMOTION;Spain;CD Eldense;Spain
4434;CSSL;Egypt;FC Zürich;Nigeria
4435;Bundesliga;Germany;FC Augsburg;France
4436;Ligue 1 McDonald's;France;AS Saint-Étienne;France
4437;EFL League One;England;Birmingham City;England
4438;Barclays WSL;England;Manchester City;England
4439;EFL Championship;England;Preston;Northern Ireland
4440;EFL Championship;England;Bristol City;Scotland
4441;Scottish Prem;Scotland;Aberdeen;Republic of Ireland
4442;EFL Championship;England;Luton Town;Republic of Ireland
4443;EFL Championship;England;Bristol City;Republic of Ireland
4444;EFL Championship;England;Millwall;Republic of Ireland
4445;Bundesliga;Germany;VfL Bochum 1848;Croatia
4446;Libertadores;Peru;IDV;Colombia
4447;Libertadores;Peru;Nacional;Panama
4448;Liga Hrvatska;Croatia;Hajduk Split;Croatia
4449;Primera División;Spain;Newell's;Argentina
4450;EFL Championship;England;Derby County;Guatemala
4451;Ligue 1 McDonald's;France;AJ Auxerre;Ghana
4452;Liga Portugal;Portugal;AVS Futebol SAD;Ecuador
4453;LALIGA HYPERMOTION;Spain;SD Eibar;Spain
4454;Bundesliga;Germany;FC St. Pauli;Estonia
4455;Libertadores;Peru;Estudiantes;Argentina
4456;LALIGA HYPERMOTION;Spain;Burgos CF;France
4457;Liga Portugal;Portugal;FC Famalicão;Albania
4458;Libertadores;Peru;Peñarol;Uruguay
4459;Arkema PL;France;Montpellier;France
4460;1A Pro League;Belgium;Cercle Brugge;Ecuador
4461;LALIGA HYPERMOTION;Spain;Granada CF;Spain
4462;Sudamericana;Peru;Boca Juniors;Argentina
4463;Hellas Liga;Greece;AEK Athens;Greece
4464;Bundesliga;Germany;VfL Bochum 1848;Japan
4465;Eliteserien;Norway;FK Bodø/Glimt;Norway
4466;Liga Hrvatska;Croatia;Dinamo Zagreb;Iran
4467;EFL Championship;England;West Brom;Republic of Ireland
4468;Serie BKT;Italy;Brescia;Italy
4469;Ligue 1 McDonald's;France;AS Saint-Étienne;France
4470;EFL Championship;England;Oxford United;England
4471;CSSL;Egypt;GC Zürich;Switzerland
4472;Liga Portugal;Portugal;Arouca;Brazil
4473;Libertadores;Peru;Cerro Porteño;Paraguay
4474;Libertadores;Peru;Junior;Colombia
4475;Serie BKT;Italy;Pisa;Italy
4476;Premier League;England;Wolves;Colombia
4477;Serie A Enilive;Italy;Hellas Verona;Colombia
4478;LALIGA EA SPORTS;Spain;D. Alavés;Uruguay
4479;ROSHN Saudi League;Saudi Arabia;Al Orobah;Croatia
4480;Serie BKT;Italy;Sassuolo;Italy
4481;LALIGA EA SPORTS;Spain;Rayo Vallecano;Ghana
4482;Bundesliga 2;Germany;FC Schalke 04;England
4483;LALIGA HYPERMOTION;Spain;FC Cartagena;Argentina
4484;United Emirates League;United Arab Emirates;Al Ain FC;United Arab Emirates
4485;Serie BKT;Italy;Spezia;Hungary
4486;PKO BP Ekstraklasa;Poland;Legia Warszawa;Portugal
4487;Scottish Prem;Scotland;Celtic;Poland
4488;Ligue 1 McDonald's;France;Stade Brestois 29;Senegal
4489;Hellas Liga;Greece;Olympiacos FC;Greece
4490;Liga Cyprus;Cyprus;APOEL FC;Congo DR
4491;MLS;United States;Red Bulls;United States
4492;Serie BKT;Italy;Palermo;Romania
4493;MLS;United States;Inter Miami CF;Argentina
4494;Liga Portugal;Portugal;AVS Futebol SAD;Portugal
4495;EFL Championship;England;Derby County;England
4496;Scottish Prem;Scotland;Hibernian;England
4497;Bundesliga 2;Germany;Hertha BSC;Germany
4498;Bundesliga 2;Germany;Hannover 96;Norway
4499;Sudamericana;Peru;Deportes Tolima;Colombia
4500;Serie BKT;Italy;Palermo;Greece
4501;LALIGA HYPERMOTION;Spain;Burgos CF;Spain
4502;SUPERLIGA;Serbia;FC Univ. Cluj;Romania
4503;ROSHN Saudi League;Saudi Arabia;Damac FC;Romania
4504;ROSHN Saudi League;Saudi Arabia;Al Raed;Norway
4505;Hellas Liga;Greece;Olympiacos FC;Portugal
4506;Allsvenskan;Sweden;IFK Norrköping;Sweden
4507;EFL Championship;England;Cardiff City;Republic of Ireland
4508;1A Pro League;Belgium;Standard Liège;Australia
4509;EFL Championship;England;Sunderland;England
4510;Serie BKT;Italy;Sassuolo;Holland
4511;MLS;United States;Real Salt Lake;Paraguay
4512;LALIGA EA SPORTS;Spain;R. Valladolid CF;Brazil
4513;3F Superliga;Denmark;Brøndby IF;Norway
4514;Ligue 1 McDonald's;France;AJ Auxerre;Japan
4515;3F Superliga;Denmark;F.C. København;Russia
4516;Primera División;Spain;Vélez Sarsfield;Argentina
4517;Primera División;Spain;Unión;Argentina
4518;Libertadores;Peru;Rosario Central;Argentina
4519;Sudamericana;Peru;Indep. Medellín;Colombia
4520;EFL Championship;England;Derby County;England
4521;EFL Championship;England;Preston;Montenegro
4522;Liga Portugal;Portugal;Rio Ave FC;France
4523;CSL;China PR;Zhejiang Pro;Holland
4524;LALIGA EA SPORTS;Spain;R. Valladolid CF;Turkey
4525;MLS;United States;LAFC;Spain
4526;EFL Championship;England;Hull City;Jamaica
4527;EFL Championship;England;Plymouth Argyle;Iceland
4528;EFL Championship;England;Hull City;Croatia
4529;CSL;China PR;Wuhan Three Towns;Korea Republic
4530;United Emirates League;United Arab Emirates;Al Ain FC;Korea Republic
4531;Premier League;England;AFC Bournemouth;New Zealand
4532;Serie A Enilive;Italy;Cagliari;Italy
4533;EFL League One;England;Birmingham City;Northern Ireland
4534;EFL Championship;England;Stoke City;England
4535;Liga Portugal;Portugal;Santa Clara;Brazil
4536;Primera División;Spain;Vélez Sarsfield;Argentina
4537;Sudamericana;Peru;Lanús;Argentina
4538;LALIGA HYPERMOTION;Spain;Racing de Ferrol;Spain
4539;Liga Portugal;Portugal;Estrela Amadora;Brazil
4540;EFL Championship;England;Swansea City;Brazil
4541;Liga Portugal;Portugal;Santa Clara;Portugal
4542;Serie BKT;Italy;Modena;Italy
4543;Ligue 1 McDonald's;France;AS Saint-Étienne;France
4544;1A Pro League;Belgium;KV Mechelen;Germany
4545;EFL Championship;England;Oxford United;Scotland
4546;Bundesliga;Germany;Holstein Kiel;Austria
4547;Serie BKT;Italy;Cremonese;Congo DR
4548;MLS;United States;CF Montréal;Canada
4549;Libertadores;Peru;LDU Quito;Argentina
4550;Libertadores;Peru;Libertad;Paraguay
4551;Libertadores;Peru;Cerro Porteño;Paraguay
4552;Primera División;Spain;Unión;Argentina
4553;Primera División;Spain;Unión;Argentina
4554;Bundesliga 2;Germany;SC Paderborn 07;Germany
4555;Primera División;Spain;Godoy Cruz;Uruguay
4556;MLS;United States;New England;United States
4557;Bundesliga;Germany;Holstein Kiel;Germany
4558;EFL Championship;England;Watford;Scotland
4559;CSL;China PR;Zhejiang Pro;Brazil
4560;LALIGA HYPERMOTION;Spain;UD Almería;Spain
4561;Libertadores;Peru;Barcelona SC;Ecuador
4562;Bundesliga;Germany;Union Berlin;Croatia
4563;LALIGA HYPERMOTION;Spain;UD Almería;Spain
4564;Bundesliga;Germany;Holstein Kiel;Poland
4565;LALIGA HYPERMOTION;Spain;UD Almería;Spain
4566;PKO BP Ekstraklasa;Poland;Jagiellonia;Angola
4567;Sudamericana;Peru;Deportes Tolima;Colombia
4568;Libertadores;Peru;LDU Quito;Ecuador
4569;Primera División;Spain;Vélez Sarsfield;Argentina
4570;Bundesliga 2;Germany;Hamburger SV;Germany
4571;Serie BKT;Italy;Bari;Serbia
4572;Liga Portugal;Portugal;Rio Ave FC;Portugal
4573;Primera División;Spain;Central Córdoba;Uruguay
4574;EFL Championship;England;Cardiff City;England
4575;Serie A Enilive;Italy;Lecce;Albania
4576;Liga Portugal;Portugal;Vitória SC;Venezuela
4577;Primera División;Spain;Godoy Cruz;Argentina
4578;LALIGA EA SPORTS;Spain;UD Las Palmas;Spain
4579;EFL Championship;England;Burnley;England
4580;Serie A Enilive;Italy;Bologna;Italy
4581;LALIGA EA SPORTS;Spain;D. Alavés;Algeria
4582;Sudamericana;Peru;Belgrano;Peru
4583;Libertadores;Peru;Palestino;Argentina
4584;Libertadores;Peru;Universitario;Paraguay
4585;Liga Portugal;Portugal;Casa Pia AC;Portugal
4586;Sudamericana;Peru;Argentinos Jrs.;Argentina
4587;Sudamericana;Peru;Racing Club;Argentina
4588;Libertadores;Peru;Rosario Central;Paraguay
4589;Barclays WSL;England;Liverpool;Uruguay
4590;LALIGA HYPERMOTION;Spain;SD Eibar;Spain
4591;LALIGA HYPERMOTION;Spain;Racing de Ferrol;Spain
4592;PKO BP Ekstraklasa;Poland;Jagiellonia;Poland
4593;Sudamericana;Peru;Danubio;Uruguay
4594;MLS;United States;Colorado Rapids;United States
4595;Eredivisie;Netherlands;Fortuna Sittard;France
4596;MLS;United States;Real Salt Lake;Argentina
4597;Libertadores;Peru;Talleres;Argentina
4598;ROSHN Saudi League;Saudi Arabia;Al Fateh;Morocco
4599;Ligue 2 BKT;France;FC Metz;Senegal
4600;1A Pro League;Belgium;Club Brugge;Belgium
4601;Serie A Enilive;Italy;Genoa;Italy
4602;Trendyol Süper Lig;Turkey;Gaziantep;Spain
4603;PKO BP Ekstraklasa;Poland;Jagiellonia;Czech Republic
4604;Serie A Enilive;Italy;Como;Italy
4605;Ligue 1 McDonald's;France;Stade Brestois 29;Morocco
4606;Allsvenskan;Sweden;AIK;Sweden
4607;MLS;United States;Chicago Fire FC;Denmark
4608;Ligue 2 BKT;France;Laval MFC;Mali
4609;Trendyol Süper Lig;Turkey;Antalyaspor;Paraguay
4610;LALIGA EA SPORTS;Spain;Real Betis;Spain
4611;Sudamericana;Peru;Coquimbo Unido;Chile
4612;Primera División;Spain;Atlético Tucumán;Argentina
4613;LALIGA EA SPORTS;Spain;RCD Espanyol;Spain
4614;Libertadores;Peru;Rosario Central;Argentina
4615;EFL Championship;England;QPR;Brazil
4616;Ukrayina Liha;Ukraine;Shakhtar Donetsk;Brazil
4617;Liga Portugal;Portugal;Gil Vicente;Portugal
4618;Liga Portugal;Portugal;Moreirense FC;Cape Verde Islands
4619;LALIGA HYPERMOTION;Spain;CD Tenerife;Spain
4620;3. Liga;Germany;Arminia Bielefeld;Nigeria
4621;CSL;China PR;Qingdao Hainiu;Bosnia and Herzegovina
4622;Liga Hrvatska;Croatia;Hajduk Split;Croatia
4623;EFL Championship;England;Millwall;Northern Ireland
4624;Libertadores;Peru;Bolívar;Brazil
4625;Bundesliga 2;Germany;FC Schalke 04;Germany
4626;Ö. Bundesliga;Germany;SK Rapid;Austria
4627;1A Pro League;Belgium;KAA Gent;Japan
4628;Primera División;Spain;Platense;Argentina
4629;Allsvenskan;Sweden;Djurgårdens IF;Finland
4630;MLS;United States;Columbus Crew;United States
