4367;4367;4367;70;64;36;45;52;71;73;0;0;0;0;0;2;2;5037;187;76;28
4368;4368;4368;70;81;68;61;71;25;61;0;0;0;0;0;3;3;5037;188;78;26
4369;4369;4369;70;65;26;50;59;70;74;0;0;0;0;0;2;3;5037;198;85;22
4370;4370;4370;70;70;69;68;71;62;67;0;0;0;0;0;4;4;5037;178;73;30
4371;4371;4371;70;81;67;67;74;63;59;0;0;0;0;0;4;3;5037;170;68;34
4372;4372;4372;70;45;73;72;68;68;70;0;0;0;0;0;3;3;5037;186;88;35
4373;4373;4373;70;89;63;64;72;40;65;0;0;0;0;0;4;3;5037;177;76;26
4374;4374;4374;70;84;54;64;69;63;71;0;0;0;0;0;3;3;5037;177;66;23
4375;4375;4375;70;80;63;65;70;62;74;0;0;0;0;0;3;3;5037;180;78;26
4376;4376;4376;70;80;63;69;66;63;74;0;0;0;0;0;3;3;5037;182;75;34
4377;4377;4377;70;80;70;62;70;37;68;0;0;0;0;0;3;3;5037;186;80;32
4378;4378;4378;70;66;38;58;63;70;74;0;0;0;0;0;2;3;5037;180;81;24
4379;4379;4379;70;77;60;61;68;69;85;0;0;0;0;0;3;3;5037;188;76;29
4380;4380;4380;70;55;41;56;52;70;76;0;0;0;0;0;2;3;5037;189;78;28
4381;4381;4381;70;75;67;70;71;32;55;0;0;0;0;0;3;5;5037;180;69;28
4382;4382;4382;70;66;31;62;65;70;74;0;0;0;0;0;2;2;5037;184;74;27
4383;4383;4383;70;90;64;63;71;45;54;0;0;0;0;0;3;3;5037;172;66;28
4384;4384;4384;70;69;44;61;66;67;75;0;0;0;0;0;3;3;5037;174;68;30
4385;4385;4385;70;68;61;65;69;67;79;0;0;0;0;0;2;3;5037;177;70;30
4386;4386;4386;70;82;64;64;70;63;80;0;0;0;0;0;3;3;5037;175;78;31
4387;4387;4387;70;70;67;66;72;47;69;70;67;66;69;72;1;2;5037;187;94;31
4388;4388;4388;70;80;69;52;67;20;61;0;0;0;0;0;2;3;5037;175;68;23
4389;4389;4389;70;73;52;62;69;64;77;0;0;0;0;0;3;3;5037;173;76;22
4390;4390;4390;70;69;71;64;74;24;63;0;0;0;0;0;4;4;5037;170;67;37
4391;4391;4391;70;70;38;48;50;69;79;0;0;0;0;0;2;3;5037;188;82;33
4392;4392;4392;70;60;52;71;61;61;73;0;0;0;0;0;2;3;5037;181;76;34
4393;4393;4393;70;79;64;67;75;35;58;0;0;0;0;0;4;4;5037;170;60;27
4394;4394;4394;70;71;64;66;74;48;72;71;64;66;72;74;1;2;5037;196;93;31
4395;4395;4395;70;75;68;63;73;29;60;0;0;0;0;0;3;4;5037;176;70;24
4396;4396;4396;70;78;70;66;72;45;62;0;0;0;0;0;4;4;5037;168;73;32
4397;4397;4397;70;56;66;67;68;65;72;0;0;0;0;0;3;3;5037;187;74;27
4398;4398;4398;70;70;47;62;62;64;75;0;0;0;0;0;2;3;5037;185;82;29
4399;4399;4399;70;48;35;50;55;70;70;0;0;0;0;0;2;2;5037;188;83;34
4400;4400;4400;70;78;39;54;60;68;80;0;0;0;0;0;2;3;5037;188;79;31
4401;4401;4401;70;54;48;65;65;69;74;0;0;0;0;0;2;3;5037;173;70;26
4402;4402;4402;70;72;54;69;71;69;63;0;0;0;0;0;3;2;5037;185;72;26
4403;4403;4403;70;70;49;64;70;67;69;0;0;0;0;0;3;2;5037;186;75;24
4404;4404;4404;70;52;72;70;72;53;60;0;0;0;0;0;4;4;5037;174;74;41
4405;4405;4405;70;77;29;54;59;67;68;0;0;0;0;0;2;3;5037;183;75;22
4406;4406;4406;70;84;69;60;72;40;69;0;0;0;0;0;4;4;5037;183;79;30
4407;4407;4407;70;78;56;63;66;65;69;0;0;0;0;0;2;3;5037;169;70;25
4408;4408;4408;70;71;59;66;67;65;69;0;0;0;0;0;3;3;5037;177;62;24
4409;4409;4409;70;71;66;74;72;44;68;71;66;74;68;72;1;3;5037;191;73;29
4410;4410;4410;70;70;66;66;72;38;70;70;66;66;70;72;1;2;5037;193;79;28
4411;4411;4411;70;72;66;67;74;42;79;0;0;0;0;0;3;3;5037;185;77;28
4412;4412;4412;70;65;57;62;65;67;69;0;0;0;0;0;3;3;5037;183;71;27
4413;4413;4413;70;61;70;71;73;67;60;0;0;0;0;0;3;2;5037;174;72;31
4414;4414;4414;70;74;60;64;67;65;67;0;0;0;0;0;2;3;5037;178;68;26
4415;4415;4415;70;82;30;58;64;67;72;0;0;0;0;0;2;3;5037;190;79;23
4416;4416;4416;70;84;67;48;68;33;83;0;0;0;0;0;3;4;5037;185;80;30
4417;4417;4417;70;78;65;69;72;36;66;0;0;0;0;0;3;3;5037;188;76;23
4418;4418;4418;70;71;64;63;74;44;71;71;64;63;71;74;1;2;5037;186;78;27
4419;4419;4419;70;71;63;65;69;57;61;0;0;0;0;0;3;4;5037;177;74;20
4420;4420;4420;70;67;65;67;71;27;42;0;0;0;0;0;3;3;5037;169;71;24
4421;4421;4421;70;69;70;55;70;36;63;0;0;0;0;0;2;3;5037;189;76;24
4422;4422;4422;70;73;67;71;72;58;63;0;0;0;0;0;4;3;5037;183;74;24
4423;4423;4423;70;80;69;64;69;27;65;0;0;0;0;0;3;5;5037;178;65;25
4424;4424;4424;70;82;70;61;71;26;79;0;0;0;0;0;4;3;5037;170;70;31
4425;4425;4425;70;83;68;59;74;33;63;0;0;0;0;0;3;3;5037;170;67;27
4426;4426;4426;70;82;65;61;75;41;73;0;0;0;0;0;4;3;5037;170;77;25
4427;4427;4427;70;65;64;63;71;57;72;0;0;0;0;0;4;4;5037;181;71;24
4428;4428;4428;70;76;57;65;71;65;64;0;0;0;0;0;3;3;5037;178;73;26
4429;4429;4429;70;69;68;70;73;67;64;0;0;0;0;0;3;4;5037;178;76;36
4430;4430;4430;70;36;46;58;61;71;68;0;0;0;0;0;2;4;5037;185;85;38
4431;4431;4431;70;84;66;63;72;29;71;0;0;0;0;0;4;4;5037;177;78;25
4432;4432;4432;70;76;63;63;69;66;70;0;0;0;0;0;3;3;5037;164;64;26
4433;4433;4433;70;65;69;74;70;65;68;0;0;0;0;0;3;3;5037;180;71;34
4434;4434;4434;70;79;66;66;71;66;76;0;0;0;0;0;3;3;5037;175;75;27
4435;4435;4435;70;73;34;48;55;69;70;0;0;0;0;0;2;3;5037;193;80;22
4436;4436;4436;70;69;67;66;71;40;70;69;67;66;70;71;1;3;5037;192;83;34
4437;4437;4437;70;84;71;62;70;39;71;0;0;0;0;0;3;4;5037;176;72;31
4438;4438;4438;70;70;64;67;73;41;60;0;0;0;0;0;3;3;5037;180;72;21
4439;4439;4439;70;66;59;65;69;70;74;0;0;0;0;0;2;4;5037;176;69;24
4440;4440;4440;70;78;53;61;68;67;83;0;0;0;0;0;2;3;5037;187;80;26
4441;4441;4441;70;71;69;67;72;58;62;0;0;0;0;0;4;4;5037;175;71;27
4442;4442;4442;70;54;35;50;58;69;79;0;0;0;0;0;3;3;5037;194;70;23
4443;4443;4443;70;49;35;53;60;70;77;0;0;0;0;0;2;2;5037;193;86;24
4444;4444;4444;70;78;41;60;67;65;69;0;0;0;0;0;2;2;5037;174;72;25
4445;4445;4445;70;66;52;59;58;67;83;0;0;0;0;0;2;3;5037;193;91;26
4446;4446;4446;70;76;70;59;70;36;57;0;0;0;0;0;2;3;5037;180;74;29
4447;4447;4447;70;69;72;68;72;52;65;69;72;68;65;72;1;1;5037;193;81;33
4448;4448;4448;70;69;66;63;68;66;66;0;0;0;0;0;2;3;5037;179;73;31
4449;4449;4449;70;67;63;68;72;67;68;0;0;0;0;0;3;3;5037;178;74;27
4450;4450;4450;70;87;68;68;72;49;69;0;0;0;0;0;3;3;5037;180;77;32
4451;4451;4451;70;76;56;63;70;64;67;0;0;0;0;0;3;2;5037;178;64;26
4452;4452;4452;70;86;61;62;74;27;60;0;0;0;0;0;3;2;5037;186;74;22
4453;4453;4453;70;59;74;74;70;45;63;0;0;0;0;0;3;3;5037;176;72;29
4454;4454;4454;70;67;51;58;60;69;80;0;0;0;0;0;2;3;5037;191;82;31
4455;4455;4455;70;83;61;66;72;64;70;0;0;0;0;0;3;3;5037;175;73;25
4456;4456;4456;70;70;53;61;67;68;74;0;0;0;0;0;2;2;5037;179;70;28
4457;4457;4457;70;61;42;50;49;72;71;0;0;0;0;0;2;2;5037;186;81;26
4458;4458;4458;70;68;47;60;66;66;65;0;0;0;0;0;3;2;5037;171;67;22
4459;4459;4459;70;70;50;63;66;69;59;0;0;0;0;0;2;3;5037;180;65;20
4460;4460;4460;70;84;66;63;72;51;55;0;0;0;0;0;4;3;5037;171;67;21
4461;4461;4461;70;54;35;56;59;70;71;0;0;0;0;0;2;3;5037;188;82;31
4462;4462;4462;70;66;57;62;68;67;74;0;0;0;0;0;3;2;5037;179;74;21
4463;4463;4463;70;63;31;51;46;68;82;0;0;0;0;0;2;3;5037;195;88;24
4464;4464;4464;70;75;65;68;74;46;49;0;0;0;0;0;4;3;5037;167;62;27
4465;4465;4465;70;59;43;53;59;70;78;0;0;0;0;0;2;3;5037;184;80;32
4466;4466;4466;70;83;30;57;67;64;58;0;0;0;0;0;3;2;5037;174;71;28
4467;4467;4467;70;61;53;65;68;64;65;0;0;0;0;0;2;3;5037;176;68;25
4468;4468;4468;70;80;69;57;69;37;68;0;0;0;0;0;3;3;5037;183;75;28
4469;4469;4469;70;48;57;67;66;70;74;0;0;0;0;0;2;3;5037;184;83;33
4470;4470;4470;70;33;30;48;49;69;83;0;0;0;0;0;2;3;5037;196;92;27
4471;4471;4471;70;77;68;67;71;52;63;0;0;0;0;0;3;3;5037;181;78;25
4472;4472;4472;70;81;54;64;63;67;61;0;0;0;0;0;3;2;5037;185;69;24
4473;4473;4473;70;67;48;61;60;69;78;0;0;0;0;0;2;3;5037;184;80;26
4474;4474;4474;70;68;40;58;62;68;78;0;0;0;0;0;2;3;5037;179;78;32
4475;4475;4475;70;77;65;61;68;47;80;0;0;0;0;0;3;3;5037;191;85;31
4476;4476;4476;70;78;30;49;52;69;73;0;0;0;0;0;2;3;5037;188;84;23
4477;4477;4477;70;70;70;52;67;28;78;0;0;0;0;0;3;4;5037;181;85;24
4478;4478;4478;70;69;36;49;50;69;77;0;0;0;0;0;2;3;5037;183;76;22
4479;4479;4479;70;66;48;55;59;69;88;0;0;0;0;0;2;4;5037;190;83;28
4480;4480;4480;70;71;69;60;69;37;67;0;0;0;0;0;2;4;5037;183;77;23
4481;4481;4481;70;77;36;57;63;69;74;0;0;0;0;0;3;4;5037;188;79;26
4482;4482;4482;70;87;42;64;66;61;76;0;0;0;0;0;2;4;5037;183;81;25
4483;4483;4483;70;40;49;62;59;69;76;0;0;0;0;0;2;3;5037;183;80;37
4484;4484;4484;70;59;49;60;61;67;77;0;0;0;0;0;2;3;5037;176;78;26
4485;4485;4485;70;67;54;70;73;68;64;0;0;0;0;0;3;4;5037;178;70;29
4486;4486;4486;70;82;55;69;76;64;58;0;0;0;0;0;4;2;5037;174;66;25
4487;4487;4487;70;75;51;57;62;70;69;0;0;0;0;0;2;4;5037;185;75;23
4488;4488;4488;70;64;31;49;49;71;71;0;0;0;0;0;2;2;5037;185;75;22
4489;4489;4489;70;64;38;53;48;72;73;0;0;0;0;0;2;3;5037;190;84;21
4490;4490;4490;70;81;59;64;74;28;42;0;0;0;0;0;3;3;5037;170;59;33
4491;4491;4491;70;67;32;39;49;69;84;0;0;0;0;0;2;3;5037;194;79;27
4492;4492;4492;70;71;48;56;57;68;79;0;0;0;0;0;2;4;5037;190;85;28
4493;4493;4493;70;77;59;66;71;65;67;0;0;0;0;0;2;3;5037;174;76;29
4494;4494;4494;70;84;48;61;62;66;68;0;0;0;0;0;2;3;5037;181;76;29
4495;4495;4495;70;65;36;52;59;68;82;0;0;0;0;0;2;3;5037;183;74;31
4496;4496;4496;70;53;60;71;69;65;76;0;0;0;0;0;3;2;5037;185;71;31
4497;4497;4497;70;64;71;61;68;36;78;0;0;0;0;0;3;4;5037;186;86;33
4498;4498;4498;70;65;70;67;70;45;74;0;0;0;0;0;3;4;5037;187;83;31
4499;4499;4499;70;67;62;71;70;59;72;0;0;0;0;0;3;3;5037;178;74;31
4500;4500;4500;70;36;40;44;42;70;78;0;0;0;0;0;2;2;5037;188;82;26
4501;4501;4501;70;67;71;58;68;34;72;0;0;0;0;0;3;3;5037;191;78;23
4502;4502;4502;70;63;68;71;70;60;69;0;0;0;0;0;3;4;5037;174;74;36
4503;4503;4503;70;69;70;65;72;20;73;69;70;65;73;72;1;2;5037;184;78;37
4504;4504;4504;70;70;62;69;70;66;74;0;0;0;0;0;3;3;5037;179;75;28
4505;4505;4505;70;68;54;62;62;70;73;0;0;0;0;0;2;2;5037;183;80;30
4506;4506;4506;70;78;69;58;66;41;80;0;0;0;0;0;3;3;5037;185;82;31
4507;4507;4507;70;82;60;65;70;51;65;0;0;0;0;0;3;3;5037;180;75;29
4508;4508;4508;70;76;61;65;69;66;78;0;0;0;0;0;3;3;5037;178;70;26
4509;4509;4509;70;72;58;62;65;68;82;0;0;0;0;0;2;4;5037;179;74;29
4510;4510;4510;70;61;35;54;61;69;74;0;0;0;0;0;2;3;5037;190;79;23
4511;4511;4511;70;67;54;64;72;66;69;0;0;0;0;0;4;3;5037;173;68;24
4512;4512;4512;70;73;42;57;60;65;62;0;0;0;0;0;3;3;5037;177;73;24
4513;4513;4513;70;76;68;62;67;41;74;0;0;0;0;0;3;4;5037;188;78;30
4514;4514;4514;70;79;69;61;66;38;69;0;0;0;0;0;3;3;5037;180;75;28
4515;4515;4515;70;67;70;54;67;24;79;0;0;0;0;0;2;3;5037;190;94;28
4516;4516;4516;70;83;45;64;67;65;73;0;0;0;0;0;2;3;5037;177;65;20
4517;4517;4517;70;73;67;57;65;31;73;0;0;0;0;0;3;3;5037;187;80;30
4518;4518;4518;70;69;51;61;63;69;73;0;0;0;0;0;2;3;5037;176;70;23
4519;4519;4519;70;72;47;47;53;70;74;0;0;0;0;0;2;3;5037;179;78;25
4520;4520;4520;70;69;65;70;72;65;63;0;0;0;0;0;3;3;5037;176;75;30
4521;4521;4521;70;78;72;56;62;37;77;0;0;0;0;0;2;5;5037;186;80;25
4522;4522;4522;70;69;52;70;72;66;68;0;0;0;0;0;3;3;5037;184;76;31
4523;4523;4523;70;86;63;58;74;25;66;0;0;0;0;0;3;4;5037;184;77;24
4524;4524;4524;70;60;36;56;61;69;75;0;0;0;0;0;2;3;5037;187;85;23
4525;4525;4525;70;78;56;60;69;65;72;0;0;0;0;0;3;3;5037;172;68;28
4526;4526;4526;70;64;64;70;73;54;71;0;0;0;0;0;3;4;5037;181;68;27
4527;4527;4527;70;70;52;59;57;68;77;0;0;0;0;0;2;3;5037;186;77;33
4528;4528;4528;70;71;68;60;73;39;67;71;68;60;67;73;1;3;5037;187;81;24
4529;4529;4529;70;69;48;56;60;70;76;0;0;0;0;0;2;3;5037;187;77;30
4530;4530;4530;70;58;58;63;61;65;78;0;0;0;0;0;2;3;5037;186;80;31
4531;4531;4531;70;68;65;70;73;49;64;68;65;70;64;73;1;4;5037;193;82;22
4532;4532;4532;70;49;68;53;61;39;68;0;0;0;0;0;2;3;5037;188;85;35
4533;4533;4533;70;70;70;71;71;60;69;70;70;71;69;71;1;3;5037;193;73;27
4534;4534;4534;70;57;49;62;67;67;76;0;0;0;0;0;3;3;5037;176;71;29
4535;4535;4535;70;66;72;52;66;25;65;0;0;0;0;0;2;2;5037;185;75;29
4536;4536;4536;70;82;65;63;73;53;61;0;0;0;0;0;3;3;5037;176;66;24
4537;4537;4537;70;69;58;66;64;70;71;0;0;0;0;0;2;3;5037;180;76;23
4538;4538;4538;70;51;55;67;65;66;78;0;0;0;0;0;2;3;5037;191;83;27
4539;4539;4539;70;60;75;60;68;25;61;0;0;0;0;0;3;3;5037;185;80;33
4540;4540;4540;70;87;62;58;71;33;53;0;0;0;0;0;3;2;5037;177;69;23
4541;4541;4541;70;78;70;66;70;25;44;0;0;0;0;0;3;3;5037;172;66;28
4542;4542;4542;70;49;45;53;54;70;77;0;0;0;0;0;2;3;5037;189;85;36
4543;4543;4543;70;65;33;54;58;71;75;0;0;0;0;0;2;2;5037;188;81;27
4544;4544;4544;70;78;63;68;72;47;52;0;0;0;0;0;4;2;5037;170;66;27
4545;4545;4545;70;73;68;67;70;43;68;0;0;0;0;0;4;4;5037;183;75;33
4546;4546;4546;70;76;68;63;65;33;69;0;0;0;0;0;3;3;5037;188;88;27
4547;4547;4547;70;63;57;65;68;65;81;0;0;0;0;0;2;3;5037;184;76;27
4548;4548;4548;70;59;29;56;58;69;78;0;0;0;0;0;2;2;5037;171;79;29
4549;4549;4549;70;75;64;66;70;67;71;0;0;0;0;0;3;3;5037;168;68;32
4550;4550;4550;70;69;48;61;68;69;68;0;0;0;0;0;3;3;5037;173;75;35
4551;4551;4551;70;61;39;58;62;69;79;0;0;0;0;0;3;3;5037;180;80;30
4552;4552;4552;70;71;67;70;65;64;65;0;0;0;0;0;3;2;5037;177;74;31
4553;4553;4553;70;78;56;69;70;66;70;0;0;0;0;0;3;3;5037;181;70;30
4554;4554;4554;70;68;69;54;63;25;75;0;0;0;0;0;3;3;5037;190;87;28
4555;4555;4555;70;76;48;68;73;64;67;0;0;0;0;0;2;3;5037;171;68;22
4556;4556;4556;70;46;46;66;64;65;79;0;0;0;0;0;2;3;5037;183;77;31
4557;4557;4557;70;79;62;67;73;62;67;0;0;0;0;0;3;4;5037;180;72;27
4558;4558;4558;70;68;42;62;60;68;80;0;0;0;0;0;3;3;5037;188;75;25
4559;4559;4559;70;49;37;46;50;70;75;0;0;0;0;0;2;2;5037;188;80;30
4560;4560;4560;70;73;64;66;73;66;50;0;0;0;0;0;3;3;5037;173;64;25
4561;4561;4561;70;89;55;62;69;49;47;0;0;0;0;0;3;3;5037;175;72;27
4562;4562;4562;70;64;70;54;64;29;76;0;0;0;0;0;2;3;5037;189;89;28
4563;4563;4563;70;78;56;62;67;64;78;0;0;0;0;0;2;3;5037;190;82;21
4564;4564;4564;70;86;64;62;70;63;80;0;0;0;0;0;2;2;5037;180;81;25
4565;4565;4565;70;67;62;71;72;57;51;0;0;0;0;0;3;4;5037;174;69;23
4566;4566;4566;70;92;68;57;71;26;68;0;0;0;0;0;3;3;5037;175;80;25
4567;4567;4567;70;55;35;49;42;68;83;0;0;0;0;0;2;3;5037;195;85;34
4568;4568;4568;70;76;63;68;68;65;73;0;0;0;0;0;2;2;5037;180;76;31
4569;4569;4569;70;62;49;63;65;72;59;0;0;0;0;0;2;2;5037;178;72;22
4570;4570;4570;70;70;69;67;70;25;70;70;69;67;70;70;1;3;5037;186;82;25
4571;4571;4571;70;73;65;68;75;40;68;73;65;68;68;75;1;3;5037;194;84;28
4572;4572;4572;70;56;36;48;48;71;76;0;0;0;0;0;2;3;5037;190;84;24
4573;4573;4573;70;66;39;54;53;71;71;0;0;0;0;0;2;3;5037;188;73;31
4574;4574;4574;70;54;65;71;67;65;68;0;0;0;0;0;3;2;5037;178;70;30
4575;4575;4575;70;54;58;60;64;68;77;0;0;0;0;0;2;3;5037;185;72;28
4576;4576;4576;70;79;67;58;67;35;69;0;0;0;0;0;2;3;5037;184;76;26
4577;4577;4577;70;72;67;66;73;48;69;72;67;66;69;73;1;2;5037;187;73;28
4578;4578;4578;70;86;65;65;70;63;67;0;0;0;0;0;3;3;5037;179;70;29
4579;4579;4579;70;73;63;67;72;50;60;0;0;0;0;0;4;3;5037;181;73;21
4580;4580;4580;70;72;67;67;75;37;69;72;67;67;69;75;1;3;5037;191;75;24
4581;4581;4581;70;71;70;66;70;36;68;0;0;0;0;0;3;3;5037;176;72;26
4582;4582;4582;70;88;65;58;75;30;49;0;0;0;0;0;4;2;5037;171;66;26
4583;4583;4583;70;69;69;65;71;40;71;69;69;65;71;71;1;2;5037;188;76;37
4584;4584;4584;70;58;39;50;53;69;76;0;0;0;0;0;2;2;5037;186;84;31
4585;4585;4585;70;73;66;67;72;33;48;0;0;0;0;0;3;3;5037;175;66;25
4586;4586;4586;70;72;72;64;71;32;61;0;0;0;0;0;3;3;5037;171;73;27
4587;4587;4587;70;74;60;68;73;52;48;0;0;0;0;0;3;3;5037;173;64;21
4588;4588;4588;70;83;52;69;68;62;59;0;0;0;0;0;2;2;5037;174;70;24
4589;4589;4589;70;64;56;66;67;67;70;0;0;0;0;0;2;3;5037;169;67;35
4590;4590;4590;70;75;68;66;69;43;74;0;0;0;0;0;3;3;5037;183;77;32
4591;4591;4591;70;70;69;68;67;38;69;70;69;68;69;67;1;5;5037;186;78;36
4592;4592;4592;70;58;62;63;62;69;83;0;0;0;0;0;2;3;5037;186;77;32
4593;4593;4593;70;65;68;66;60;69;71;0;0;0;0;0;2;3;5037;176;75;34
4594;4594;4594;70;68;51;61;65;68;74;0;0;0;0;0;2;3;5037;173;73;30
4595;4595;4595;70;61;59;65;66;68;78;0;0;0;0;0;2;3;5037;191;82;26
4596;4596;4596;70;66;59;66;67;68;65;0;0;0;0;0;2;2;5037;172;68;25
4597;4597;4597;70;79;68;66;70;38;67;0;0;0;0;0;3;2;5037;185;75;24
4598;4598;4598;70;55;51;60;61;68;84;0;0;0;0;0;2;3;5037;188;83;32
4599;4599;4599;70;84;64;64;72;23;43;0;0;0;0;0;3;3;5037;168;56;25
4600;4600;4600;70;76;51;68;71;63;58;0;0;0;0;0;2;3;5037;172;68;19
4601;4601;4601;70;70;39;60;63;66;67;0;0;0;0;0;3;3;5037;176;70;31
4602;4602;4602;70;69;47;64;66;68;75;0;0;0;0;0;3;2;5037;186;72;32
4603;4603;4603;70;74;63;67;69;64;72;0;0;0;0;0;3;4;5037;178;72;27
4604;4604;4604;70;81;54;66;68;63;65;0;0;0;0;0;3;3;5037;182;72;25
4605;4605;4605;70;73;69;58;72;30;67;0;0;0;0;0;3;4;5037;186;70;23
4606;4606;4606;70;64;63;71;69;63;71;0;0;0;0;0;3;3;5037;183;73;28
4607;4607;4607;70;67;41;51;52;69;80;0;0;0;0;0;2;4;5037;190;85;29
4608;4608;4608;70;68;69;67;69;49;69;68;69;67;69;69;1;1;5037;198;85;34
4609;4609;4609;70;78;65;63;71;38;69;0;0;0;0;0;3;3;5037;182;80;28
4610;4610;4610;70;70;70;67;69;43;69;70;70;67;69;69;1;2;5037;190;80;37
4611;4611;4611;70;70;69;69;70;49;66;70;69;69;66;70;1;3;5037;184;91;37
4612;4612;4612;70;62;55;68;66;64;71;0;0;0;0;0;3;3;5037;177;73;25
4613;4613;4613;70;85;63;66;71;36;46;0;0;0;0;0;3;3;5037;175;64;33
4614;4614;4614;70;75;42;56;62;67;79;0;0;0;0;0;2;2;5037;181;78;23
4615;4615;4615;70;79;57;64;70;64;72;0;0;0;0;0;2;2;5037;183;73;23
4616;4616;4616;70;78;63;66;74;33;54;0;0;0;0;0;4;3;5037;176;68;21
4617;4617;4617;70;52;51;58;56;72;75;0;0;0;0;0;2;3;5037;187;81;38
4618;4618;4618;70;68;45;52;60;69;77;0;0;0;0;0;2;2;5037;183;84;29
4619;4619;4619;70;49;64;68;69;67;72;0;0;0;0;0;2;4;5037;181;71;40
4620;4620;4620;70;78;61;64;73;29;49;0;0;0;0;0;3;3;5037;183;80;28
4621;4621;4621;70;64;61;69;70;62;72;0;0;0;0;0;3;3;5037;181;72;34
4622;4622;4622;70;58;32;49;48;70;76;0;0;0;0;0;2;3;5037;189;85;28
4623;4623;4623;70;60;66;69;69;68;73;0;0;0;0;0;3;3;5037;182;73;31
4624;4624;4624;70;72;69;64;69;26;60;0;0;0;0;0;4;3;5037;184;70;30
4625;4625;4625;70;60;49;59;64;69;73;0;0;0;0;0;2;2;5037;185;75;25
4626;4626;4626;70;60;66;70;73;41;66;0;0;0;0;0;3;3;5037;177;72;29
4627;4627;4627;70;70;69;69;72;17;66;70;69;69;66;72;1;4;5037;196;90;32
4628;4628;4628;70;75;62;67;70;51;64;0;0;0;0;0;4;3;5037;182;74;24
4629;4629;4629;70;44;55;63;64;70;73;0;0;0;0;0;3;3;5037;177;67;33
4630;4630;4630;70;69;65;75;71;21;68;69;65;75;68;71;1;3;5037;193;79;23
4631;4631;4631;70;72;62;63;73;37;70;72;62;63;70;73;1;3;5037;190;84;32
4632;4632;4632;70;79;66;64;75;29;52;0;0;0;0;0;4;3;5037;173;69;26
4633;4633;4633;70;78;45;58;59;69;78;0;0;0;0;0;2;4;5037;183;79;30
4634;4634;4634;70;63;61;72;69;67;73;0;0;0;0;0;3;3;5037;186;82;29
4635;4635;4635;70;76;65;68;71;60;68;0;0;0;0;0;3;3;5037;180;69;30
4636;4636;4636;70;70;46;57;67;67;64;0;0;0;0;0;2;3;5037;179;65;23
4637;4637;4637;70;85;71;62;73;27;68;0;0;0;0;0;3;3;5037;180;72;23
4638;4638;4638;70;77;70;60;67;35;61;0;0;0;0;0;3;3;5037;177;74;29
4639;4639;4639;70;70;62;68;70;62;68;0;0;0;0;0;2;4;5037;177;72;22
4640;4640;4640;70;69;70;71;70;48;67;69;70;71;67;70;1;2;5037;185;86;32
4641;4641;4641;70;73;66;60;66;35;80;0;0;0;0;0;2;3;5037;188;80;25
4642;4642;4642;70;79;69;64;73;34;68;0;0;0;0;0;3;3;5037;180;76;28
4643;4643;4643;70;74;33;50;52;68;80;0;0;0;0;0;2;3;5037;193;86;22
4644;4644;4644;70;65;70;57;67;29;75;0;0;0;0;0;3;3;5037;180;83;26
4645;4645;4645;70;52;30;51;52;69;74;0;0;0;0;0;2;3;5037;190;83;27
4646;4646;4646;70;59;40;59;56;69;76;0;0;0;0;0;2;3;5037;189;83;23
4647;4647;4647;70;71;66;69;72;56;60;0;0;0;0;0;3;4;5037;180;66;24
4648;4648;4648;70;76;67;64;71;27;58;0;0;0;0;0;3;3;5037;177;78;22
4649;4649;4649;70;76;62;65;72;36;60;0;0;0;0;0;4;4;5037;177;71;22
4650;4650;4650;70;74;70;62;70;28;70;0;0;0;0;0;3;3;5037;186;81;24
4651;4651;4651;70;70;62;68;72;65;69;0;0;0;0;0;3;3;5037;171;66;25
4652;4652;4652;70;70;54;66;67;65;73;0;0;0;0;0;3;3;5037;180;76;25
4653;4653;4653;70;74;60;67;70;66;66;0;0;0;0;0;3;3;5037;177;72;29
4654;4654;4654;70;82;37;57;69;65;60;0;0;0;0;0;2;3;5037;174;64;26
4655;4655;4655;70;74;64;67;68;67;69;0;0;0;0;0;2;2;5037;186;73;29
4656;4656;4656;70;70;58;68;72;60;70;0;0;0;0;0;3;3;5037;182;70;24
4657;4657;4657;70;77;45;63;67;63;66;0;0;0;0;0;2;3;5037;184;76;23
4658;4658;4658;70;63;55;65;67;68;70;0;0;0;0;0;3;4;5037;184;77;26
4659;4659;4659;70;69;37;56;58;70;75;0;0;0;0;0;2;2;5037;179;77;30
4660;4660;4660;70;79;46;62;71;64;73;0;0;0;0;0;3;2;5037;176;75;30
4661;4661;4661;70;65;58;66;68;66;70;0;0;0;0;0;3;3;5037;179;74;32
4662;4662;4662;70;82;66;63;73;49;60;0;0;0;0;0;4;4;5037;183;79;25
4663;4663;4663;70;73;31;58;57;70;71;0;0;0;0;0;2;3;5037;188;79;19
4664;4664;4664;70;69;68;66;75;50;68;69;68;66;68;75;1;3;5037;187;79;22
4665;4665;4665;70;90;64;63;70;58;70;0;0;0;0;0;3;2;5037;173;66;26
4666;4666;4666;70;71;65;64;73;37;70;71;65;64;70;73;1;2;5037;196;89;31
4667;4667;4667;70;72;68;54;70;34;74;72;68;54;74;70;1;3;5037;197;92;30
4668;4668;4668;70;69;59;69;72;58;71;0;0;0;0;0;3;3;5037;183;76;20
4669;4669;4669;70;70;62;62;63;69;78;0;0;0;0;0;2;2;5037;186;77;25
4670;4670;4670;70;73;36;49;50;70;79;0;0;0;0;0;2;3;5037;183;76;26
