1797;Left;CM;CDM;Flair, Rapid
1798;Right;CB;;Block, Intercept, Jockey
1799;Right;RM;RB, RW;Rapid, Relentless, Whipped Pass
1800;Right;ST;;Acrobatic
1801;Right;CM;CDM;Long Ball Pass, Pinged Pass
1802;Right;CM;CDM, CAM;Technical
1803;Left;CM;CDM;
1804;Right;GK;;
1805;Left;ST;;
1806;Right;CAM;LM;Chip Shot, Finesse Shot, Flair, Technical
1807;Right;ST;;Aerial, Finesse Shot, Rapid
1808;Right;RB;;Jockey
1809;Right;CM;CDM, CB;Slide Tackle
1810;Right;LM;RM, CAM, LW;Finesse Shot, Flair, Power Shot, Technical
1811;Right;ST;RM, LM;Rapid
1812;Right;CM;CDM;Slide Tackle
1813;Right;GK;;Pinged Pass
1814;Left;LB;LM;Block, Jockey, Long Throw
1815;Right;CM;CAM, LW;Flair, Press Proven
1816;Left;CB;;
1817;Right;CB;;Long Ball Pass
1818;Right;CM;CDM, CAM;Power Shot
1819;Right;LM;RM, LW;Flair, Technical
1820;Right;CM;CDM;Flair, Technical, Tiki Taka
1821;Right;ST;CAM;Finesse Shot, First Touch, Flair, Press Proven, Trickster
1822;Right;CDM;CM;Intercept, Pinged Pass
1823;Right;CAM;;
1824;Right;ST;;Finesse Shot
1825;Left;GK;;Far Reach, Far Throw
1826;Right;ST;;Rapid
1827;Right;ST;CAM;Long Throw, Power Header
1828;Right;RW;LW, RM;Finesse Shot, Trivela
1829;Left;RW;LW, RM;Flair
1830;Right;RB;;
1831;Right;RM;LM, CM, RW;Chip Shot, Incisive Pass, Technical
1832;Right;CDM;CM;
1833;Right;GK;;Footwork
1834;Left;LB;;Long Ball Pass, Whipped Pass
1835;Left;CB;;
1836;Right;ST;;Technical
1837;Right;CB;;Long Ball Pass
1838;Right;ST;;Power Header
1839;Right;CDM;CM;Long Ball Pass, Relentless, Slide Tackle
1840;Right;CDM;CM;Press Proven
1841;Right;GK;;Cross Claimer
1842;Right;ST;;Power Header
1843;Right;RM;LM, ST, RW;Quick Step, Rapid
1844;Right;CB;;Aerial, Intercept, Power Header
1845;Left;LB;;Flair
1846;Left;LM;RM, LW;First Touch, Incisive Pass, Long Ball Pass, Power Shot, Rapid, Whipped Pass
1847;Right;CDM;;Aerial, Intercept, Power Header
1848;Right;CB;RB;Aerial, Bruiser, Slide Tackle
1849;Right;CB;CDM;Intercept, Long Ball Pass
1850;Right;LM;LW;First Touch, Flair, Incisive Pass, Rapid, Trivela
1851;Left;CAM;RW;First Touch, Flair, Long Throw, Pinged Pass, Technical
1852;Left;LB;LM;Long Throw, Rapid
1853;Right;ST;;Rapid
1854;Left;RW;RM;Technical
1855;Right;GK;;Deflector, Footwork
1856;Left;CAM;CM, CDM;Technical
1857;Right;RM;LM, ST, RW;
1858;Right;CM;CDM;
1859;Right;CDM;CM;Long Ball Pass
1860;Right;CAM;RM;First Touch, Flair, Power Shot
1861;Left;CB;LB, LM;Slide Tackle
1862;Left;CM;CAM;Dead Ball, Finesse Shot, Jockey, Whipped Pass
1863;Right;LM;CAM, LW;Flair, Incisive Pass, Technical
1864;Left;CAM;RM;Technical
1865;Right;CB;;Intercept, Jockey, Slide Tackle
1866;Right;GK;;Long Ball Pass
1867;Right;RM;RB, RW;Long Throw, Rapid, Relentless, Slide Tackle
1868;Left;CM;CDM, CAM;Press Proven, Trivela
1869;Right;CB;;Aerial, Long Ball Pass
1870;Right;CDM;CM;Long Ball Pass
1871;Left;CDM;CM;
1872;Left;RM;CAM, LM, RW;
1873;Right;LB;RB;
1874;Right;CDM;;Bruiser, Power Header
1875;Right;RB;LB;Block, Long Ball Pass, Long Throw
1876;Left;ST;;Finesse Shot, First Touch, Flair
1877;Right;ST;;Acrobatic
1878;Right;CM;CDM;Aerial, Pinged Pass, Power Header, Relentless
1879;Right;CB;;Aerial, Bruiser, Jockey, Long Ball Pass, Power Header, Slide Tackle
1880;Right;CB;;Bruiser, Intercept
1881;Right;LM;CAM, ST, LW;Finesse Shot, First Touch, Flair, Incisive Pass, Technical, Trivela
1882;Left;LB;LM;Long Throw, Rapid
1883;Right;LM;LW;Finesse Shot, First Touch, Flair, Power Header, Technical
1884;Right;GK;;Deflector
1885;Right;CB;;Long Throw
1886;Right;CAM;RM, CM;Pinged Pass
1887;Right;CB;;Aerial, Block, Bruiser
1888;Right;ST;;Flair
1889;Right;GK;;Cross Claimer, Deflector, Long Ball Pass
1890;Right;CDM;CM;Slide Tackle
1891;Right;ST;;Bruiser, Finesse Shot
1892;Right;GK;;Far Throw
1893;Right;ST;CAM, LW;
1894;Right;ST;LM, LW;Finesse Shot, Flair
1895;Right;CM;CDM;Long Ball Pass, Press Proven
1896;Right;CDM;CM;Press Proven
1897;Right;CAM;RM, ST;Technical
1898;Right;RB;RM, LB;Trivela
1899;Right;CM;CDM, CAM;Flair, Technical
1900;Right;CAM;;Finesse Shot, First Touch, Technical
1901;Right;ST;;Aerial, Press Proven
1902;Right;CM;CDM, LW;Finesse Shot
1903;Right;CB;;Anticipate, Pinged Pass
1904;Left;CB;;Aerial, Jockey, Slide Tackle
1905;Right;CDM;CM;
1906;Right;RB;CB, LB;Anticipate, Bruiser, Intercept, Jockey, Slide Tackle
1907;Right;CB;;Power Header, Slide Tackle
1908;Right;CM;;Incisive Pass, Long Ball Pass
1909;Right;CM;CAM;
1910;Right;CAM;CM;First Touch, Technical
1911;Left;ST;;Finesse Shot, Technical
1912;Right;LM;LW;Flair, Technical, Whipped Pass
1913;Right;GK;;Cross Claimer
1914;Right;CM;CDM;Long Ball Pass, Pinged Pass, Press Proven, Relentless, Tiki Taka
1915;Left;LB;LM;Rapid
1916;Right;LM;CAM, LW;Rapid, Whipped Pass
1917;Left;CAM;CM, RW;Pinged Pass
1918;Right;GK;;Deflector, Far Reach
1919;Right;RM;RW, ST;Technical
1920;Right;CB;;Long Ball Pass
1921;Right;CM;CAM;
1922;Right;CAM;ST;Technical, Tiki Taka
1923;Right;CAM;LW, RW;
1924;Right;CM;CDM, RM;Relentless
1925;Right;CB;;Aerial, Anticipate, Intercept, Jockey, Power Header
1926;Left;CB;;
1927;Right;LM;CAM, CM, LW;
1928;Right;GK;;Far Throw
1929;Left;RM;RW;First Touch, Rapid, Whipped Pass
1930;Right;LM;RM, LW;Technical, Whipped Pass
1931;Right;CDM;CM, CAM;Long Ball Pass, Press Proven
1932;Left;CAM;RM, LM;First Touch, Flair, Pinged Pass, Press Proven, Trickster
1933;Right;CDM;CM;Aerial
1934;Right;CB;;Aerial, Jockey, Slide Tackle
1935;Right;CDM;;Long Ball Pass, Power Shot
1936;Right;CB;RB;Bruiser, Long Throw
1937;Left;CB;;Power Header
1938;Right;LW;RW, LM;Acrobatic, Quick Step, Rapid, Relentless
1939;Right;CM;CDM;
1940;Left;CB;;Long Ball Pass, Long Throw
1941;Left;LB;;Dead Ball, Whipped Pass
1942;Right;GK;;
1943;Right;CDM;CM;Anticipate, Jockey, Long Ball Pass
1944;Left;CAM;ST;Technical
1945;Right;ST;;Acrobatic, Relentless
1946;Right;CB;;Aerial
1947;Right;CAM;CM;Intercept, Relentless, Technical
1948;Right;CAM;LM;Finesse Shot, First Touch, Flair, Technical
1949;Right;CB;;Long Ball Pass, Slide Tackle
1950;Right;CB;;
1951;Left;GK;;Cross Claimer, Far Throw, Footwork
1952;Left;RM;RW, ST;Technical
1953;Right;CAM;CM;Finesse Shot, Flair, Technical
1954;Left;CM;CAM, RW;Block, Incisive Pass, Relentless
1955;Left;RM;RW;Quick Step+, Flair, Rapid
1956;Left;ST;;Finesse Shot
1957;Right;CM;CDM;Trivela
1958;Right;CDM;CM;Intercept, Long Ball Pass, Relentless, Slide Tackle
1959;Right;CB;;Long Ball Pass
1960;Right;LM;ST, CAM, LW;Finesse Shot, Flair, Power Shot
1961;Right;CB;;Acrobatic, Aerial, Bruiser, Power Header
1962;Left;CAM;CM, LM;Dead Ball, Incisive Pass, Power Shot, Technical, Whipped Pass
1963;Right;ST;;Bruiser, Power Header, Power Shot
1964;Right;CM;CDM;
1965;Right;ST;;
1966;Left;ST;;Rapid
1967;Right;CAM;LW;First Touch
1968;Right;RB;;
1969;Right;GK;;Footwork
1970;Left;LB;;Long Throw, Technical
1971;Right;CM;CAM, CDM;
1972;Left;CB;LB;Anticipate, Bruiser, Jockey, Power Shot, Relentless
1973;Left;CAM;;Finesse Shot, Technical
1974;Right;RB;;
1975;Right;LB;LM, RB;
1976;Left;CDM;CM;Slide Tackle
1977;Right;LM;LW;Finesse Shot, First Touch, Technical
1978;Right;RM;RW;Rapid, Trivela
1979;Left;LB;LM;Long Throw
1980;Right;CM;CDM;
1981;Right;RB;CB;Long Ball Pass
1982;Right;CB;;Aerial, Anticipate, Bruiser, Intercept, Long Ball Pass, Power Header
1983;Left;RM;ST, RW;
1984;Left;RW;ST, RM;Quick Step, Rapid
1985;Left;CB;;Jockey
1986;Right;CAM;RM;Flair, Relentless, Technical
1987;Right;CB;;Aerial, Long Ball Pass, Power Header
1988;Right;CB;;Bruiser
1989;Right;ST;RW, LW;First Touch, Flair
1990;Right;GK;;
1991;Right;CB;;Block, Intercept, Long Ball Pass
1992;Left;LB;;
1993;Right;GK;;
1994;Right;CM;CDM, CAM;Incisive Pass, Long Ball Pass, Press Proven, Tiki Taka
1995;Left;LB;;Whipped Pass
1996;Right;ST;;First Touch, Power Shot
1997;Right;CB;;Aerial, Bruiser, Power Header
1998;Right;LM;RM, CM, LW;Finesse Shot, Power Shot, Rapid
1999;Left;CDM;CM;Slide Tackle
2000;Right;ST;RM;Power Shot, Quick Step, Rapid
2001;Left;LM;RM, LB, LW;Power Header, Quick Step, Rapid
2002;Right;CM;CDM;Long Ball Pass, Power Header
2003;Right;LW;LM;Dead Ball, Finesse Shot, Flair, Incisive Pass, Technical, Trivela
2004;Right;LW;LM;Finesse Shot, Flair, Incisive Pass, Trivela
2005;Left;GK;;Deflector, Footwork
2006;Right;ST;;Technical, Trivela
2007;Right;CDM;CM;Long Ball Pass
2008;Left;LB;;Power Shot
2009;Right;CB;;Anticipate
2010;Right;ST;;
2011;Right;CB;;Aerial, Bruiser
2012;Left;ST;CAM;Finesse Shot
2013;Left;CM;CDM;
2014;Right;CAM;CM;
2015;Left;CM;LB, LM;Flair, Incisive Pass, Power Shot, Technical
2016;Left;CM;CAM, LM;Power Shot, Press Proven
2017;Right;ST;;Finesse Shot
2018;Left;LB;;Long Throw
2019;Left;LB;;Power Shot
2020;Right;GK;;
2021;Right;CM;CAM;Trivela
2022;Left;CB;LB;
2023;Left;CB;;Intercept, Jockey, Relentless
2024;Right;CM;CDM;Long Ball Pass, Press Proven
2025;Right;CM;CDM;Incisive Pass, Intercept, Jockey, Relentless
2026;Left;CM;CDM;Block, Power Shot, Relentless
2027;Left;CAM;CM;Dead Ball, First Touch, Incisive Pass, Long Ball Pass, Whipped Pass
2028;Right;CDM;CM;
2029;Right;GK;;
2030;Right;LW;LM;Technical
2031;Right;GK;;
2032;Right;CM;LM, RM;Dead Ball
2033;Right;GK;;Cross Claimer, Deflector
2034;Right;RB;;Jockey, Long Throw
2035;Left;LB;LM;Anticipate
2036;Right;ST;;Flair, Technical, Trivela
2037;Left;CM;CAM;Finesse Shot, Incisive Pass, Tiki Taka
2038;Right;CM;CDM;Long Throw, Relentless
2039;Right;LM;LW;Flair, Quick Step, Technical, Whipped Pass
2040;Right;CAM;LM;Flair, Technical, Trivela
2041;Right;CDM;CM;Intercept
2042;Left;LB;LM;
2043;Right;CB;;Intercept, Slide Tackle
2044;Left;LB;LM;Block
2045;Right;CAM;ST;Technical
2046;Right;ST;;Relentless
2047;Left;RM;ST, RW;Finesse Shot, First Touch, Flair, Technical, Trickster
2048;Right;CB;;
2049;Right;RB;CB;Anticipate
2050;Right;CM;CDM;Relentless, Slide Tackle, Technical
2051;Right;CB;;
2052;Right;GK;;Far Reach
2053;Right;LM;RM, ST, LW;
2054;Right;GK;;1v1 Close Down, Far Throw
2055;Left;CM;CDM;Long Ball Pass, Power Header
2056;Right;CM;CAM, RM;Flair, Press Proven
2057;Left;GK;;Far Throw
2058;Right;CB;RB;Anticipate, Block, Long Throw
2059;Left;LB;;Rapid
2060;Right;CDM;CM;Long Ball Pass, Technical
2061;Left;CB;;Acrobatic, Anticipate, Power Header
2062;Right;CB;;Block, Power Header
2063;Right;ST;;
2064;Right;GK;;Footwork
2065;Right;ST;LW, CAM;Dead Ball, Flair, Power Shot, Technical
2066;Right;LM;LW;Rapid
2067;Left;CM;CDM;Long Ball Pass
2068;Right;CM;CDM;
2069;Right;GK;;Cross Claimer
2070;Left;LM;LB, LW;Anticipate, Long Ball Pass, Slide Tackle, Whipped Pass
2071;Right;LM;RM, ST, LW;Rapid
2072;Right;ST;RM;Chip Shot, Rapid
2073;Left;GK;;Far Throw
2074;Right;CM;CAM, CDM;First Touch, Incisive Pass, Long Ball Pass
2075;Right;RB;CB;Anticipate
2076;Right;CB;;Pinged Pass
2077;Right;CB;;Block
2078;Right;CB;;Long Ball Pass, Slide Tackle
2079;Right;GK;;
2080;Left;CB;LB;
2081;Left;CAM;CM;Incisive Pass, Long Ball Pass, Power Shot, Technical, Trivela
2082;Right;CB;;Aerial, Long Ball Pass
2083;Left;RM;CAM, CM, RW;Anticipate, Flair, Technical
2084;Left;CB;LB;Bruiser
2085;Right;CDM;CM;Intercept, Long Ball Pass, Relentless
2086;Right;CM;CDM;Incisive Pass
2087;Left;LB;;
2088;Left;LB;;Incisive Pass, Jockey, Pinged Pass
2089;Left;CM;CAM;
2090;Right;RB;CB;Bruiser
2091;Right;GK;;
2092;Left;CB;LB;Slide Tackle
2093;Right;ST;;Acrobatic
2094;Right;LW;RW, ST, LM;Rapid
2095;Right;LM;LW;Flair, Quick Step, Rapid
2096;Right;CAM;LM, CM;
2097;Left;RM;LM, CAM, RW;Finesse Shot, Technical
2098;Left;CB;;
2099;Right;ST;LW;Acrobatic, Power Header
2100;Left;RW;CAM, RM;Finesse Shot, Rapid
2101;Right;GK;;
2102;Right;GK;;Far Throw, Footwork
2103;Right;ST;CAM;Finesse Shot, Rapid
2104;Right;ST;CAM;Aerial, Finesse Shot
2105;Right;CAM;CM;Relentless, Whipped Pass
2106;Right;GK;;
2107;Right;CAM;LW;First Touch, Flair, Incisive Pass, Technical, Trickster
2108;Right;RB;RM;Intercept, Jockey, Long Throw
2109;Right;ST;;Power Header
2110;Left;ST;;
2111;Left;LB;LM;Long Throw, Quick Step, Rapid
2112;Left;CB;;Block, Intercept, Slide Tackle
2113;Right;CM;CDM;Long Ball Pass
2114;Right;ST;LW, CAM;Power Shot, Rapid
2115;Right;CM;CAM;Slide Tackle
2116;Left;CM;CDM;Slide Tackle
2117;Right;LM;RM, LW;Flair, Technical
2118;Right;GK;;Cross Claimer
2119;Right;GK;;
2120;Right;RM;CAM, ST, RW;
2121;Right;CM;;Long Ball Pass, Pinged Pass, Power Shot, Slide Tackle
2122;Right;CB;;Aerial, Block, Jockey, Power Header
2123;Right;RM;RB, RW;Flair, Quick Step, Trivela
2124;Right;CDM;CM;Long Ball Pass, Relentless
2125;Right;CDM;CM;Intercept
2126;Left;RW;RM, CAM;
2127;Right;RB;RM;Long Throw
2128;Right;CB;;Bruiser
2129;Right;CB;;Long Ball Pass
2130;Right;ST;;First Touch, Press Proven
2131;Left;LB;;Quick Step, Whipped Pass
2132;Right;CDM;CM;Aerial, Slide Tackle
2133;Right;CM;CDM;Long Ball Pass, Technical
2134;Right;LM;RM, CM, LW;Finesse Shot, Flair
2135;Right;RB;;Long Throw
2136;Right;ST;;Acrobatic, Aerial, Chip Shot, Finesse Shot, First Touch
2137;Left;CB;;Aerial, Block
2138;Right;CM;CDM;Long Ball Pass, Relentless
2139;Right;RB;;Quick Step, Rapid, Slide Tackle
2140;Right;CAM;RM, CM;Rapid, Relentless
2141;Left;CB;;Jockey, Long Ball Pass
2142;Right;CAM;CM, LM;First Touch, Technical
2143;Left;CDM;CM;Intercept
2144;Right;ST;;Aerial, Bruiser, Power Header
2145;Right;LW;LM;Flair, Technical, Trickster
2146;Right;CM;CDM;Long Ball Pass
2147;Left;CAM;CM;Power Header
2148;Left;RW;RM, LW;
2149;Right;ST;RW;First Touch, Technical, Trickster
2150;Right;CM;CDM;Slide Tackle
2151;Left;CM;RM, CAM;Flair, Technical
2152;Right;LM;LW, ST;Flair, Technical, Trivela
2153;Right;CM;CDM;
2154;Right;GK;;
2155;Right;CDM;CM, CB;Bruiser, Long Ball Pass, Relentless, Slide Tackle
2156;Right;CAM;CM, LM;Flair, Power Shot, Technical
2157;Right;CM;CAM;Technical
2158;Right;ST;CAM;Incisive Pass, Technical
2159;Right;CB;;Bruiser, Dead Ball, Intercept, Long Ball Pass, Power Shot
2160;Right;ST;;
2161;Right;RB;RM;Slide Tackle
2162;Left;CM;;Flair, Technical
2163;Right;CM;;
2164;Right;CM;CDM;Long Ball Pass
2165;Right;GK;;Far Reach
2166;Right;RM;LM, RW;Finesse Shot, Incisive Pass, Relentless, Technical, Whipped Pass
2167;Right;ST;RW;Rapid
2168;Right;CDM;CM;Intercept, Press Proven, Tiki Taka
2169;Right;ST;LW;Quick Step
2170;Left;CDM;CM;
2171;Right;CB;;
2172;Right;CB;RB;
2173;Right;ST;;
2174;Left;LB;LM;Flair, Technical
2175;Right;GK;;Far Reach
2176;Right;CB;RB;Block
2177;Right;RB;LB;Jockey
2178;Right;ST;;Finesse Shot
2179;Right;GK;;Far Throw, Footwork
2180;Right;CB;CDM;Aerial
2181;Right;ST;;Aerial, Bruiser, Power Header
2182;Right;GK;;Cross Claimer
2183;Right;CAM;ST, LM;
2184;Right;RB;CB;
2185;Right;GK;;
2186;Right;CB;;Intercept, Long Ball Pass
2187;Left;CB;;Aerial, Intercept
2188;Right;CAM;CM;Finesse Shot, Flair, Slide Tackle, Technical
2189;Left;LB;;Rapid, Relentless
2190;Right;RB;;Technical
2191;Right;CM;CDM;Long Ball Pass
2192;Right;ST;;
2193;Left;RM;LM, RW;Flair, Technical
2194;Right;CB;LB;Bruiser, Long Throw
2195;Right;CM;CDM, CAM;Slide Tackle
2196;Right;LW;ST, LM;Rapid
2197;Right;ST;;
2198;Right;GK;;Far Reach, Far Throw, Long Ball Pass
2199;Left;RM;CAM, RW;Technical
2200;Right;CM;CDM;Block
2201;Right;ST;LM;Power Shot, Technical
2202;Right;RM;RW, LM;
2203;Right;RB;CB;Anticipate, Block
2204;Right;LM;RM, LW;Technical, Trivela, Whipped Pass
2205;Right;CDM;CM;Long Throw
2206;Left;CB;;Power Header
2207;Right;CB;CDM, RB;Bruiser, Long Ball Pass
2208;Left;CB;;Slide Tackle
2209;Right;CB;;Aerial, Anticipate, Intercept, Power Header
2210;Right;CM;CAM;Flair
2211;Right;CB;;Bruiser, Power Header
2212;Right;ST;;Technical
2213;Right;CDM;CM;
2214;Right;LM;ST, LW;Rapid
2215;Right;LM;RM, LW;Flair, Slide Tackle, Technical
2216;Right;CM;RB;Relentless
2217;Right;CAM;LM, CM;Finesse Shot, Technical
2218;Right;CAM;LW, LM;Flair, Incisive Pass, Trivela
2219;Right;ST;RM, LM;
2220;Right;ST;;Finesse Shot
2221;Right;ST;;Aerial, Power Header
2222;Right;CAM;LW, RW;Chip Shot, Flair, Pinged Pass, Technical, Whipped Pass
2223;Left;LB;LM;Rapid, Relentless
2224;Right;CDM;CM;
2225;Right;ST;RW;Rapid
2226;Right;CB;;Bruiser, Slide Tackle
2227;Right;CM;CDM;Relentless
2228;Right;CB;;Anticipate, Block, Long Ball Pass, Power Header
2229;Right;CDM;CM;Bruiser, Relentless, Slide Tackle
2230;Left;CAM;RM, LM;Incisive Pass, Power Shot
2231;Right;GK;;
2232;Right;CB;;Aerial
2233;Left;LB;CB;Jockey, Rapid, Relentless
2234;Left;CB;;Long Ball Pass
2235;Left;ST;;
2236;Right;CB;;
2237;Right;CB;;Intercept, Jockey
2238;Right;GK;;Footwork
2239;Left;CB;;Aerial, Bruiser, Long Ball Pass, Power Header
2240;Right;RM;RW, LM;Flair, Quick Step, Rapid
2241;Left;CB;LB;Long Throw
2242;Left;LB;CB;
2243;Right;GK;;Far Throw, Footwork
2244;Right;CM;CDM;Relentless, Slide Tackle
2245;Left;RM;LM, RW;Incisive Pass, Power Shot, Quick Step, Technical
2246;Left;LM;LB, LW;
2247;Right;RB;RM;
2248;Left;LB;;Whipped Pass
2249;Right;ST;;Aerial, Power Header
2250;Left;LB;;Incisive Pass, Jockey, Relentless
2251;Right;CM;LW;Flair, Pinged Pass, Technical
2252;Right;CB;;Aerial
2253;Left;CM;;
2254;Right;CB;;Aerial, Bruiser
2255;Right;ST;;Aerial, Power Header, Rapid
2256;Right;ST;RM;
2257;Right;GK;;Far Throw, Long Ball Pass
2258;Right;GK;;Far Reach, Far Throw, Footwork
2259;Left;LB;;
2260;Left;ST;;Aerial, Bruiser, Power Header, Power Shot, Press Proven
2261;Right;RB;LB;Technical
2262;Right;CDM;CM;Slide Tackle
2263;Right;CB;;Block
2264;Right;RB;RM, CM;Aerial, Whipped Pass
2265;Right;RB;;Jockey
2266;Right;ST;;
2267;Right;GK;;Cross Claimer
2268;Right;CM;CDM, LM;Technical
2269;Right;LM;RM, LW;Dead Ball, Finesse Shot, First Touch, Power Shot, Rapid
2270;Right;CB;;Anticipate
2271;Right;RB;RM;
2272;Right;CB;CDM;Long Ball Pass, Long Throw
2273;Right;LM;LW, ST;Finesse Shot, Rapid
2274;Left;CDM;CM;
2275;Right;ST;LW;Quick Step, Rapid
2276;Right;ST;;Rapid
2277;Left;GK;;Far Throw
2278;Right;CAM;CM;
2279;Right;GK;;Far Throw
2280;Right;GK;;Cross Claimer, Far Throw
2281;Right;CB;;Aerial, Power Header
2282;Right;CB;;Anticipate, Long Ball Pass
2283;Right;CB;;Intercept
2284;Right;ST;;Finesse Shot, Flair, Press Proven
2285;Right;RB;CB;Rapid
2286;Right;LW;RW, CM, LM;Flair, Technical
2287;Left;ST;;
2288;Right;CAM;LM, RM;
2289;Right;ST;;
2290;Right;RB;RM;Intercept
2291;Left;LM;RM, LW;Finesse Shot, Quick Step, Rapid
2292;Right;CB;RB;
2293;Right;CB;;Long Ball Pass
2294;Left;CDM;CM;Anticipate, Bruiser, Long Ball Pass, Press Proven
2295;Right;CM;CDM, RM;Flair, Rapid
2296;Left;ST;;
2297;Right;GK;;1v1 Close Down, Far Throw
2298;Left;LB;;
2299;Left;GK;;1v1 Close Down, Far Reach, Far Throw, Long Ball Pass
2300;Right;RB;;Whipped Pass
2301;Right;GK;;
2302;Right;CB;;Slide Tackle
2303;Left;CB;;
2304;Right;RB;CB, LB;Block, First Touch, Jockey
2305;Right;CB;;Aerial, Anticipate, Slide Tackle
2306;Left;CAM;;First Touch, Incisive Pass, Relentless
2307;Right;LM;RM, CM, LW;Dead Ball, Incisive Pass, Technical, Whipped Pass
2308;Right;CAM;CM;Finesse Shot, Technical
2309;Right;GK;;Deflector
2310;Right;GK;;Far Throw
2311;Right;CB;;Slide Tackle
2312;Right;RB;;Anticipate, Whipped Pass
2313;Right;LM;LW;Finesse Shot, Technical, Whipped Pass
2314;Left;LB;CB;
2315;Left;LB;;Anticipate, Rapid, Whipped Pass
2316;Left;CB;CDM;
2317;Right;CB;;
2318;Right;ST;;
2319;Right;RB;;Anticipate, Block, First Touch, Whipped Pass
2320;Right;ST;LM, RM;First Touch, Quick Step, Technical, Tiki Taka
2321;Left;CAM;CM, RM;First Touch, Flair
2322;Right;CDM;CM;
2323;Right;CDM;CM, CB;Aerial, Slide Tackle
2324;Right;CDM;RB;Long Ball Pass
2325;Right;GK;;
2326;Left;CDM;CM;
2327;Right;CDM;CM, CB;Long Ball Pass
2328;Right;CB;;
2329;Left;CM;CDM, RM;Dead Ball, Long Ball Pass
2330;Right;GK;;
2331;Left;LB;;Press Proven
2332;Right;CDM;CM;Bruiser, Intercept, Relentless, Slide Tackle
2333;Right;CM;CDM;Flair, Technical
2334;Left;CB;LB;Intercept, Jockey, Quick Step
2335;Right;CB;;
2336;Left;LB;;Anticipate, Intercept, Rapid
2337;Right;LW;LM, RW;
2338;Left;CB;;Aerial, Long Ball Pass, Slide Tackle
2339;Left;ST;;Aerial, Bruiser, Power Header
2340;Left;LB;;Dead Ball, Long Ball Pass, Power Shot
2341;Right;CB;;
2342;Right;ST;CAM;Relentless
2343;Left;CAM;CM;Technical
2344;Right;RB;LB;Block, Slide Tackle
2345;Right;ST;;Power Header, Press Proven
2346;Left;LM;LW;Technical
2347;Left;ST;CAM;
2348;Right;ST;;Power Header
2349;Right;CB;;Aerial, Block
2350;Left;CDM;CM;Long Ball Pass, Relentless
2351;Right;CB;CDM;Block, Bruiser
2352;Right;RB;LB;
2353;Right;RB;;
2354;Left;LB;;Flair, Technical
2355;Right;ST;;
2356;Right;CB;;Aerial, Long Ball Pass, Power Header
2357;Left;CB;LB;Anticipate, Bruiser
2358;Left;RW;LW, RM;Finesse Shot, Technical
2359;Left;LB;LM;Long Ball Pass, Pinged Pass, Press Proven, Whipped Pass
2360;Left;RM;CAM, LM, RW;Flair, Incisive Pass, Technical
2361;Right;RB;;Rapid
2362;Left;LB;LM;Rapid
2363;Right;LM;LW;Rapid
2364;Right;CAM;ST;
2365;Left;CAM;CM, RM;Technical
2366;Left;LB;LM, CB;Rapid
2367;Left;CAM;RM;Technical
2368;Right;CB;RB;Intercept, Jockey
2369;Right;CAM;LM;Technical
2370;Right;GK;;Cross Claimer, Far Throw
2371;Left;CM;;Pinged Pass, Power Shot, Whipped Pass
2372;Right;GK;;Far Throw
2373;Right;LM;RM, RW, LW;Flair, Quick Step, Rapid
2374;Right;ST;;Rapid
2375;Left;CM;CDM;Pinged Pass, Press Proven, Relentless
2376;Right;CB;;Aerial, Bruiser, Power Header
2377;Right;GK;;
2378;Right;RB;CB;Long Throw
2379;Right;RB;LB;Anticipate, Rapid
2380;Left;GK;;Cross Claimer
2381;Left;RW;RM;Flair, Quick Step, Technical
2382;Left;LB;;Relentless, Whipped Pass
2383;Right;CAM;ST;Acrobatic, Flair, Trickster
2384;Right;GK;;
2385;Right;RB;RM;Bruiser, Relentless, Slide Tackle
2386;Right;GK;;Footwork
2387;Left;ST;;
2388;Right;CB;;
2389;Right;LM;RM, ST, LW;Rapid
2390;Right;RB;LM, RM;Long Throw
2391;Left;ST;;Aerial
2392;Right;LM;RM, LW;
2393;Right;LM;RM, CM, LW;First Touch, Incisive Pass, Technical, Trivela
2394;Right;CB;;Aerial, Intercept, Jockey
2395;Left;CM;CAM, CDM;
2396;Right;CDM;CM;
2397;Right;CM;;Power Header, Power Shot, Relentless
2398;Right;LW;ST, LM;Flair, Technical
2399;Right;GK;;Footwork
2400;Right;CB;;Aerial, Long Ball Pass
2401;Left;CAM;CM, RM;Dead Ball, Flair, Incisive Pass, Pinged Pass, Trivela
2402;Right;CB;;Long Ball Pass, Power Header
2403;Right;CAM;;Dead Ball, Finesse Shot, First Touch, Flair, Technical
2404;Right;CDM;CM;
2405;Right;GK;;Cross Claimer, Far Throw
2406;Right;RM;LM, CAM, RW;First Touch
2407;Right;GK;;Cross Claimer, Far Throw
2408;Right;CDM;CM;
2409;Right;CB;;Aerial, Intercept, Long Ball Pass, Power Header
2410;Right;LM;RM, LW;Technical
2411;Right;LM;LW, RW;Rapid
2412;Right;CDM;;Slide Tackle
2413;Left;LB;LM;
2414;Right;CDM;CM;Anticipate, Press Proven
2415;Right;CDM;CM;Bruiser, Jockey, Relentless
2416;Left;GK;;Deflector
2417;Right;GK;;Cross Claimer, Far Throw
2418;Right;RM;ST, RW;Flair, Quick Step, Rapid
2419;Left;LB;LM;Rapid
2420;Right;ST;;Finesse Shot
2421;Right;GK;;Far Throw
2422;Right;CDM;CM;Anticipate, Jockey
